服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.65,//shop105996887.taobao.com,母婴,4.62,1478,105996887,妞妞牛牛童装衣柜,75,4.63,//rate.taobao.com/user-rate-UvFcSvmv4vGIWMQTT.htm,铭宇童小铺,,95.39%
4.88,//shop59793955.taobao.com,母婴,4.82,701,59793955,小米驿站,380,4.88,//rate.taobao.com/user-rate-UvGILvGILMC8W.htm,小米驿站小MI童品,,99.47%
4.8,//shop36522547.taobao.com,母婴,4.76,4030,36522547,reedeast,274,4.8,//rate.taobao.com/user-rate-UOmguvFvbMGcT.htm,麦麦秋女童装 独家定制,广东 东莞,98.61%
4.75,//shop60549981.taobao.com,母婴,4.67,2565,60549981,xiaobaizhifubao,363,4.76,//rate.taobao.com/user-rate-UvCv0MCkGMC80.htm,宝贝衣橱家 独家定制,,94.21%
4.91,//shop149791325.taobao.com,母婴,4.88,1469,149791325,minibaby22,516,4.91,//rate.taobao.com/user-rate-UvGgLvGvGMGcS.htm,米沫童品 Memoo kids,,99.76%
4.77,//shop106998182.taobao.com,服饰鞋包,4.71,5267,106998182,娟小娟xj,60,4.77,//rate.taobao.com/user-rate-UvFgbvmgSMCvyONTT.htm,wu大小姐,广东 中山,99.06%
4.55,//shop69891458.taobao.com,母婴,4.49,1554,69891458,童装店dl,149,4.61,//rate.taobao.com/user-rate-UMCgbvGxuOmIY.htm,d[s69891458],河南 南阳,94.62%
4.81,//shop107253739.taobao.com,母婴,4.78,446,107253739,徐楷兵,105,4.82,//rate.taobao.com/user-rate-UvFg0OFgyOFk0MQTT.htm,乐乐潮屋之七彩童年,,98.50%
4.86,//shop60159315.taobao.com,母婴,4.82,640,60159315,卿卿我心2009,96,4.85,//rate.taobao.com/user-rate-UvG8YvFvWvCI0.htm,豆苗儿童装店,,99.59%
4.78,//shop115854987.taobao.com,母婴,4.77,2201,115854987,乐乐童装制衣厂,60,4.79,//rate.taobao.com/user-rate-UvCHbvmxGvmNuvQTT.htm,童年的神话,,98.47%
4.81,//shop125529763.taobao.com,母婴,4.78,1513,125529763,宜菱童装店,105,4.81,//rate.taobao.com/user-rate-UvC8uvCQyvFHYMNTT.htm,宜菱童装店,,95.52%
4.9,//shop64056394.taobao.com,母婴,4.91,264,64056394,传说小妖不哭,231,4.91,//rate.taobao.com/user-rate-UMmxGMFgYvFvT.htm,悦宁妈咪shop,江苏 徐州,99.86%
4.88,//shop106885790.taobao.com,母婴,4.84,663,106885790,桌球台,292,4.88,//rate.taobao.com/user-rate-UvFcbvFgWvmIT.htm,little lamb小羊一一,,98.68%
4.88,//shop106410461.taobao.com,母婴,4.85,807,106410461,伊之恋时尚馆,59,4.88,//rate.taobao.com/user-rate-UvFgYOFcLMCvyvgTT.htm,伊之恋时尚馆,,99.31%
4.74,//shop37077535.taobao.com,服饰鞋包,4.69,17,37077535,可汗王2009,55,4.71,//rate.taobao.com/user-rate-UvFcSMFHbvFgG.htm,奥伊米网销店,河北 邢台,95.88%
4.96,//shop33960958.taobao.com,服饰鞋包,4.91,50,33960958,冬吧拉生活馆,95,4.93,//rate.taobao.com/user-rate-UMm80vCxuvCgT.htm,冬吧拉品牌合作店,广东 广州,99.54%
4.52,//shop151437966.taobao.com,服饰鞋包,4.4,252,151437966,依依不饰,9,4.5,//rate.taobao.com/user-rate-UvCcbvFvWOFIYMQTT.htm,依橱时尚馆,,88.44%
4.84,//shop58493171.taobao.com,服饰鞋包,4.79,98,58493171,柏妮旗舰店,61,4.85,//rate.taobao.com/user-rate-UvCxyvFQGMGxy.htm,柏妮世家原创女装,,99.04%
4.67,//shop140995646.taobao.com,服饰鞋包,4.48,220,140995646,w智楷,35,4.68,//rate.taobao.com/user-rate-UvCxuvCH4OFvuvgTT.htm,百奇韩版时尚女装,,94.52%
4.62,//shop116965636.taobao.com,服饰鞋包,4.45,288,116965636,一壹直很简单,112,4.63,//rate.taobao.com/user-rate-UvFgyvFHyvFguMNTT.htm,潮尚靓衣纺,,91.13%
4.85,//shop65695987.taobao.com,服饰鞋包,4.78,112,65695987,yhtcn2008,47,4.85,//rate.taobao.com/user-rate-UOFN4MFvSOFQT.htm,缘网求衣,山东 青岛,96.26%
4.39,//shop104877951.taobao.com,服饰鞋包,4.25,328,104877951,华强lwr2013,60,4.4,//rate.taobao.com/user-rate-UvFcGvG8WvGIYMQTT.htm,酷酷衣坊阁,,95.79%
4.88,//shop142702671.taobao.com,服饰鞋包,4.83,146,142702671,名简狐影企业店铺,92,4.91,//rate.taobao.com/user-rate-UvCcGMm8bvGgGOQTT.htm,名简狐影舰旗店,,97.14%
4.85,//shop117041584.taobao.com,服饰鞋包,4.78,167,117041584,谢艾婷,47,4.86,//rate.taobao.com/user-rate-UMGc0vFxLvG8Y.htm,云衣库,,98.13%
4.77,//shop307483639.taobao.com,服饰鞋包,4.77,33,307483639,huangcaiyaner,112,4.77,//rate.taobao.com/user-rate-UvCkSOmkSvFHuONTT.htm,HUANG衣橱,,98.02%
4.93,//shop143763032.taobao.com,母婴,4.9,1027,143763032,了无痕198703,291,4.92,//rate.taobao.com/user-rate-UMGv0vmk0MGIu.htm,MQ BABY GO,,99.58%
4.93,//shop332284866.taobao.com,服饰鞋包,4.87,33,332284866,尚好女装999,126,5,//rate.taobao.com/user-rate-UvGNyOFv4MGNYONTT.htm,尚好女装999,,95.92%
4.69,//shop159431155.taobao.com,服饰鞋包,4.61,111,159431155,猪仔家日韩女装,19,4.68,//rate.taobao.com/user-rate-UvCgSMFc4OFxuONTT.htm,猪仔家De店,,92.30%
4.85,//shop115126180.taobao.com,服饰鞋包,4.87,111,115126180,迷城时尚坊,40,4.86,//rate.taobao.com/user-rate-UvCILMGQWvmkYvQTT.htm,Alice One,,99.43%
4.97,//shop35057834.taobao.com,服饰鞋包,4.95,74,35057834,kaaiditaotaoyu,85,4.97,//rate.taobao.com/user-rate-UMCvyMG8GvGQT.htm,silk名媛衣橱,广东 潮州,99.43%
4.77,//shop106909627.taobao.com,服饰鞋包,4.63,326,106909627,wuqingqing50,12,4.74,//rate.taobao.com/user-rate-UvFN0vFIGOmkGMNTT.htm,伊蓓思精致女装,,95.81%
4.83,//shop107476042.taobao.com,服饰鞋包,4.78,166,107476042,淘气百合1981,131,4.81,//rate.taobao.com/user-rate-UOmvYvGgSMmHy.htm,语雪儿,,94.66%
4.8,//shop65327030.taobao.com,服饰鞋包,4.77,145,65327030,旭辉5788,23,4.79,//rate.taobao.com/user-rate-UvGgSMFQ0OFgy.htm,蓝野衣都,广东 广州,97.22%
4.83,//shop100629826.taobao.com,服饰鞋包,4.79,217,100629826,月景服饰,16,4.83,//rate.taobao.com/user-rate-UvFNLvCIyMFxyvgTT.htm,月景服饰,,98.60%
4.75,//shop104128568.taobao.com,服饰鞋包,4.69,283,104128568,tb_5770130,162,4.73,//rate.taobao.com/user-rate-UMCISOFQ4Om8b.htm,霞姿月韵橱柜,,97.55%
4.93,//shop155279390.taobao.com,服饰鞋包,4.93,364,155279390,liujieying我爱你,96,4.89,//rate.taobao.com/user-rate-UvCIyMFvWvCcyOQTT.htm,JJ杰克代购,,99.93%
4.94,//shop130976853.taobao.com,服饰鞋包,4.9,17,130976853,小木瓜234,91,4.92,//rate.taobao.com/user-rate-UvCxbMFvyvGxLvNTT.htm,Miss Celine 潮品,,99.67%
4.94,//shop57983638.taobao.com,服饰鞋包,4.9,307,57983638,xingyuxo,3510,4.92,//rate.taobao.com/user-rate-UvFvSvCNLMGgy.htm,奥特莱斯金牌代购,广东 广州,98.39%
4.98,//shop143745585.taobao.com,服饰鞋包,4.97,50,143745585,bobo农庄,26,4.98,//rate.taobao.com/user-rate-UvCcbvCIWMFHyMNTT.htm,EDGY Monster,,99.63%
4.92,//shop119112683.taobao.com,服饰鞋包,4.86,98,119112683,钟茂丽,134,4.88,//rate.taobao.com/user-rate-UvFkbMmg4vF84vgTT.htm,欧美香港服饰代购,,97.70%
4.93,//shop149313412.taobao.com,服饰鞋包,4.92,98,149313412,芯怡美眉,86,4.95,//rate.taobao.com/user-rate-UvFgWMmN4vCHWMNTT.htm,爱上美网络服饰,,99.55%
4.92,//shop152083766.taobao.com,服饰鞋包,4.89,98,152083766,kind87,55,4.89,//rate.taobao.com/user-rate-UvCg0MGQyMGxyvQTT.htm,韩都衣舍 潮流店,,98.37%
4.85,//shop103955051.taobao.com,服饰鞋包,4.8,112,103955051,tb462089367,215,4.79,//rate.taobao.com/user-rate-UvFkbOmvyvCQL.htm,安德莉亚商贸,,98.96%
4.9,//shop125073119.taobao.com,服饰鞋包,4.88,112,125073119,伊资服饰052,63,4.88,//rate.taobao.com/user-rate-UvC8LvGcbMC8yvNTT.htm,u[2563756520],,97.39%
4.55,//shop159735592.taobao.com,服饰鞋包,4.55,38,159735592,1号店特卖91842776,447,4.64,//rate.taobao.com/user-rate-UvCkWvmcYMGIYONTT.htm,1号店特卖,,97.10%
4.83,//shop61202164.taobao.com,服饰鞋包,4.81,29,61202164,时代衣世缘1,45,4.85,//rate.taobao.com/user-rate-UvGkLOmvbMCxL.htm,Hello 美丽女神,,99.79%
4.91,//shop114568265.taobao.com,服饰鞋包,4.87,29,114568265,宜禾商贸,28,4.92,//rate.taobao.com/user-rate-UvCH0MCN4vmcSvNTT.htm,美人衣学分店  宜禾商贸,,99.43%
4.78,//shop100147443.taobao.com,服饰鞋包,4.8,111,100147443,sz苏纯,109,4.64,//rate.taobao.com/user-rate-UMGcSOmxyvCI0.htm,纯时尚女装店,广东 深圳,99.26%
4.77,//shop152704859.taobao.com,服饰鞋包,4.7,22,152704859,雨竹商贸有限公司,93,4.79,//rate.taobao.com/user-rate-UvCgLvm8GvmI4vQTT.htm,凯素琦品牌服饰,福建 泉州,99.83%
4.97,//shop109574537.taobao.com,服饰鞋包,4.97,29,109574537,顾飞111,57,4.97,//rate.taobao.com/user-rate-UvCNWMGIYOFkuMNTT.htm,杰屿飞衣衣阁,,99.02%
4.84,//shop107305865.taobao.com,服饰鞋包,4.86,74,107305865,便宜点服饰,72,4.83,//rate.taobao.com/user-rate-UvF84OmkbvCHWMgTT.htm,平凡小女人服饰,,98.41%
4.51,//shop65222123.taobao.com,服饰鞋包,4.47,65,65222123,美雨儿_2009,33,4.59,//rate.taobao.com/user-rate-UvFkSMmxWOm8W.htm,特价优惠亏本清仓,广东 广州,97.50%
5,//shop259912512.taobao.com,服饰鞋包,5,65,259912512,小心i有我,118,5,//rate.taobao.com/user-rate-UvCcSvmQGMmQLMNTT.htm,小可爱 代购,,100.00%
4.96,//shop366612676.taobao.com,服饰鞋包,4.93,74,366612676,倩妹儿工厂店,49,4.92,//rate.taobao.com/user-rate-UvCkuOFQSMmxuONTT.htm,QMer 独家轻奢女装,,99.38%
4.88,//shop108769487.taobao.com,服饰鞋包,4.84,85,108769487,丢了幸福的猪8897,111,4.87,//rate.taobao.com/user-rate-UvFgWMFHYvGcuOQTT.htm,萌诗雅 实拍原创女装,北京,97.71%
4.9,//shop118686248.taobao.com,服饰鞋包,4.85,166,118686248,韩派尚品潮流前线,108,4.9,//rate.taobao.com/user-rate-UvCQuMCN4MGIYOQTT.htm,小启 服饰,,97.55%
4.96,//shop100778286.taobao.com,服饰鞋包,4.96,97,100778286,新品日韩包邮女装,11,4.96,//rate.taobao.com/user-rate-UvFNLMCkLvCvbMWTT.htm,新品日韩包邮女装,,93.28%
4.91,//shop36728533.taobao.com,服饰鞋包,4.85,145,36728533,lihuayu369,102,4.89,//rate.taobao.com/user-rate-UMGcuOm80vFcT.htm,因池,,98.61%
4.74,//shop163001476.taobao.com,服饰鞋包,4.66,97,163001476,时尚潮流53247,12,4.72,//rate.taobao.com/user-rate-UvCI0vFxYvFvLMWTT.htm,芳芳潮衣馆,浙江 金华,98.32%
5,//shop273943562.taobao.com,服饰鞋包,5,43,273943562,墙微草呵呵,69,5,//rate.taobao.com/user-rate-UvGNWMFg4OmcbMNTT.htm,墙微草女装,,100.00%
4.88,//shop162140592.taobao.com,服饰鞋包,4.87,111,162140592,耶利米企业店,25,4.88,//rate.taobao.com/user-rate-UvCkWOmxbMGkbvgTT.htm,耶利米  高端定制,,97.53%
4.61,//shop160094101.taobao.com,服饰鞋包,4.53,43,160094101,朝阳的向日葵137395,27,4.7,//rate.taobao.com/user-rate-UvCg4vFgbvCIYMgTT.htm,TT时尚女装服饰,,89.02%
4.96,//shop104238176.taobao.com,服饰鞋包,4.91,22,104238176,不点烟的火柴,21,4.96,//rate.taobao.com/user-rate-UMmcGMGk0OmIY.htm,不点烟的火柴,,99.11%
4.83,//shop65737284.taobao.com,服饰鞋包,4.83,25,65737284,rapmct,54,4.84,//rate.taobao.com/user-rate-UMCgyvmNWvFHY.htm,娇家定制,河北 邢台,96.53%
4.76,//shop70693564.taobao.com,服饰鞋包,4.63,22,70693564,史凌菲2012,197,4.74,//rate.taobao.com/user-rate-UOmvYvCgGvCQW.htm,L.F凌菲服饰,,98.71%
4.93,//shop192342752.taobao.com,服饰鞋包,4.88,25,192342752,爱晨宝大码专柜,62,4.84,//rate.taobao.com/user-rate-UvCkyvGkSMGNyvNTT.htm,爱晨宝大码专柜,,100.00%
4.73,//shop125055795.taobao.com,服饰鞋包,4.59,74,125055795,世代妲已,80,4.72,//rate.taobao.com/user-rate-UvCv4vGkbvmxWvQTT.htm,棉麻之夏,,94.05%
4.65,//shop460680045.taobao.com,服饰鞋包,4.35,25,460680045,赖良玉,21,4.5,//rate.taobao.com/user-rate-UvC8LvC8SvFgbMQTT.htm,玉雅阁女装服饰,,95.00%
4.81,//shop110390098.taobao.com,服饰鞋包,4.76,189,110390098,luckyl168,22,4.82,//rate.taobao.com/user-rate-UvFgGMGkWvFgbONTT.htm,danny韩版女装,,98.18%
4.63,//shop59402398.taobao.com,服饰鞋包,4.52,126,59402398,伊美时尚贵族,30,4.74,//rate.taobao.com/user-rate-UvGNbvFgSvGgy.htm,伊美时尚贵族,湖北 武汉,98.59%
4.93,//shop144439469.taobao.com,服饰鞋包,4.89,165,144439469,小马哥爱情人,60,4.93,//rate.taobao.com/user-rate-UvCvuvmNbMmxbvNTT.htm,独衣美,,98.64%
4.74,//shop62106918.taobao.com,服饰鞋包,4.69,49,62106918,2g138,50,4.69,//rate.taobao.com/user-rate-UvFx4vCxuvCgG.htm,0o多啦美衣o0 复古 甜美 清新,广东 汕尾,98.41%
5,//shop157043099.taobao.com,服饰鞋包,5,49,157043099,四季随商,60,5,//rate.taobao.com/user-rate-UvCg4MG84vG8yMNTT.htm,四季精品女装坊,,100.00%
4.86,//shop123458584.taobao.com,服饰鞋包,4.84,56,123458584,衣来裤,208,4.86,//rate.taobao.com/user-rate-UvC8YvGN0vmc0MgTT.htm,依尚美衣坊,,96.56%
4.86,//shop33510064.taobao.com,服饰鞋包,4.81,19,33510064,paulzk,35,4.85,//rate.taobao.com/user-rate-UvCQLvFHbvGvT.htm,独立公社,广东 东莞,98.70%
4.79,//shop124979954.taobao.com,服饰鞋包,4.74,19,124979954,智强54,54,4.81,//rate.taobao.com/user-rate-UvC8LvFISvmc0vNTT.htm,恩秀服饰店,,97.03%
4.64,//shop101955006.taobao.com,服饰鞋包,4.57,164,101955006,请排队购买,208,4.62,//rate.taobao.com/user-rate-UOmQLMmguOFxW.htm,婷妆,,94.91%
4.85,//shop102989120.taobao.com,服饰鞋包,4.85,117,102989120,魔蓝妮卡,76,4.83,//rate.taobao.com/user-rate-UOmcSMGvGvGxW.htm,魔蓝妮卡,,96.80%
4.85,//shop72632093.taobao.com,服饰鞋包,4.77,450,72632093,一衣不舍潮流服饰,87,4.83,//rate.taobao.com/user-rate-UOFH4MCxYvmcy.htm,一衣不舍潮流大码女装,,97.48%
4.66,//shop112254143.taobao.com,服饰鞋包,4.54,52,112254143,lwn113579643,59,4.65,//rate.taobao.com/user-rate-UMCgLMCk4MFvS.htm,千衣百惠 时尚女装,,95.72%
4.94,//shop65860145.taobao.com,服饰鞋包,4.93,52,65860145,吴小媚830113,55,4.94,//rate.taobao.com/user-rate-UvFH0vGNbvm84.htm,嘉年华之凤凰服饰,广东 深圳,99.66%
4.84,//shop71591327.taobao.com,服饰鞋包,4.77,102,71591327,ningchufeng666,300,4.87,//rate.taobao.com/user-rate-UMCcGMC8bvmkG.htm,缤纷服饰2015,,96.98%
4.93,//shop71750627.taobao.com,服饰鞋包,4.89,68,71750627,依朵拉服饰,136,4.93,//rate.taobao.com/user-rate-UOmgYMFHuvmNu.htm,依朵拉服饰     时尚潮流女装,广东 东莞,98.49%
4.55,//shop71290175.taobao.com,服饰鞋包,4.44,448,71290175,她臣优品,221,4.57,//rate.taobao.com/user-rate-UMG8YOFkWMFHW.htm,【古德猫】灵~~,广东 广州,95.34%
4.76,//shop36787942.taobao.com,服饰鞋包,4.55,23,36787942,添衣网,37,4.61,//rate.taobao.com/user-rate-UvF8bMFQbvmI0.htm,韩都物自体女装店,广东 广州,95.45%
4.88,//shop105013865.taobao.com,服饰鞋包,4.84,45,105013865,520ccytq,71,4.9,//rate.taobao.com/user-rate-UMmNyMmvbMmgy.htm,FEELNING凝感觉,上海,98.66%
4.79,//shop57132627.taobao.com,服饰鞋包,4.76,88,57132627,lzblzb01,23,4.81,//rate.taobao.com/user-rate-UMCQyvGIyMFxT.htm,糖果娘娘潮品女装,广东 广州,97.39%
4.75,//shop71243758.taobao.com,服饰鞋包,4.62,172,71243758,哆菲douve,58,4.75,//rate.taobao.com/user-rate-UOm8GOmQWvGQ4.htm,哆菲douve女装,广东 广州,97.31%
4.86,//shop266535617.taobao.com,服饰鞋包,4.81,225,266535617,凯梅淘淘,18,4.84,//rate.taobao.com/user-rate-UvCvyvGvYMFH0MgTT.htm,现代尚皇后,,99.59%
4.92,//shop142889591.taobao.com,服饰鞋包,4.88,337,142889591,tinajingjing990,109,4.91,//rate.taobao.com/user-rate-UvCNWOF8LMCcSMgTT.htm,时裳名媛,,99.37%
4.71,//shop144524470.taobao.com,服饰鞋包,4.62,385,144524470,咖啡奶茶313,16,4.73,//rate.taobao.com/user-rate-UvCcLMFNSvFkLvgTT.htm,韩范靓衣菇凉坊,,97.43%
4.79,//shop143598255.taobao.com,服饰鞋包,4.72,224,143598255,衣衣_称心,77,4.82,//rate.taobao.com/user-rate-UvCxyMmcbMmH4vNTT.htm,超越前线MM,,98.02%
4.77,//shop66324527.taobao.com,服饰鞋包,4.73,384,66324527,伊衣都市,280,4.75,//rate.taobao.com/user-rate-UMCkLMFQLvGxW.htm,伊衣都市潮流女装店,,99.32%
4.88,//shop151142481.taobao.com,服饰鞋包,4.82,384,151142481,tb5126011_00,44,4.87,//rate.taobao.com/user-rate-UvFNLMF8YOFcYMNTT.htm,媛都衣阁,,98.51%
4.35,//shop112384800.taobao.com,服饰鞋包,4.23,114,112384800,公主的美衣2014,969,4.4,//rate.taobao.com/user-rate-UvCH4Mm80vCv0vNTT.htm,公主的美衣2014,,91.51%
4.71,//shop104721028.taobao.com,服饰鞋包,4.66,76,104721028,亮妆一族,196,4.73,//rate.taobao.com/user-rate-UvFNyMGgyMFNYMQTT.htm,衣舍雅苑小店,广东 广州,94.65%
4.81,//shop129886364.taobao.com,服饰鞋包,4.78,292,129886364,车莱贸易,52,4.81,//rate.taobao.com/user-rate-UvCxGOFcLMmkbvQTT.htm,Cherry女装企业店,,98.35%
4.75,//shop117390642.taobao.com,母婴,4.67,91,117390642,tb_7836026,51,4.74,//rate.taobao.com/user-rate-UMGxSMCIbMGNu.htm,幼儿童装套装店,,96.81%
4.93,//shop108759229.taobao.com,母婴,4.89,91,108759229,正品内衣88,19,4.91,//rate.taobao.com/user-rate-UvFkbMmgyvGkGMWTT.htm,乐呗比童装,,98.82%
4.57,//shop106649942.taobao.com,母婴,4.54,168,106649942,okzjdok,1226,4.57,//rate.taobao.com/user-rate-UMCvYvFgYOFg4.htm,公主日记韩版童装,,93.24%
4.88,//shop127882918.taobao.com,母婴,4.84,90,127882918,snchenhua,117,4.87,//rate.taobao.com/user-rate-UvC8yOFHLMGvbvgTT.htm,笑眯眯童装批发,,98.80%
4.8,//shop101993706.taobao.com,母婴,4.83,243,101993706,lemongrass0815,61,4.79,//rate.taobao.com/user-rate-UMGQYMm8SOFkL.htm,啾咪童装屋,,99.14%
4.78,//shop151778418.taobao.com,母婴,4.74,189,151778418,智宸电子商务,30,4.77,//rate.taobao.com/user-rate-UvCxbMCH0MCIuvNTT.htm,智宸童装体验店,,99.12%
4.94,//shop110187545.taobao.com,母婴,4.95,101,110187545,狼堡里的喜气,97,4.92,//rate.taobao.com/user-rate-UvFx4MGcYOFNbvNTT.htm,和谐外贸童装,,99.84%
4.95,//shop117814009.taobao.com,母婴,4.9,89,117814009,涵宇的篱笆,108,4.94,//rate.taobao.com/user-rate-UMFNGOmNWvFQ4.htm,威米洛奇童装,浙江 湖州,99.10%
4.84,//shop145094146.taobao.com,母婴,4.82,187,145094146,zhiqiang666730,21,4.84,//rate.taobao.com/user-rate-UvCcuvmI4MFcWMgTT.htm,小轩童装用品店,浙江 衢州,96.18%
4.9,//shop69850862.taobao.com,母婴,4.88,145,69850862,yt1314000,81,4.9,//rate.taobao.com/user-rate-UMCNuMFg0MFgY.htm,糖宝依依童装,,99.18%
4.67,//shop113377364.taobao.com,服饰鞋包,4.6,7339,113377364,左岸网络服饰,89,4.67,//rate.taobao.com/user-rate-UvCIGvmxbMCN0vQTT.htm,左岸网络服饰,,97.82%
4.64,//shop67106253.taobao.com,母婴,4.58,128,67106253,泡泡糖_86,86,4.64,//rate.taobao.com/user-rate-UMGN0MGkLvFNy.htm,泡泡糖小童装,,95.37%
4.7,//shop111772339.taobao.com,服饰鞋包,4.67,3266,111772339,北京衣尚工作室,25,4.68,//rate.taobao.com/user-rate-UvCH0vFxbvCv0OQTT.htm,北京羽绒棉服工厂直销店,,96.36%
4.73,//shop104224982.taobao.com,母婴,4.69,164,104224982,doujingjing33,526,4.76,//rate.taobao.com/user-rate-UvFxWOmIWOmQSMWTT.htm,豆豆家宝贝童装,,97.96%
4.79,//shop109471316.taobao.com,母婴,4.75,163,109471316,瑞士箱包行家,60,4.81,//rate.taobao.com/user-rate-UvCNWMGN0MFkWOQTT.htm,叮咚宝童装,,98.43%
4.72,//shop71283799.taobao.com,服饰鞋包,4.71,9604,71283799,安放的青春361,77,4.71,//rate.taobao.com/user-rate-UMGHWOmIYvFIL.htm,鹏飞鸟,,98.50%
4.84,//shop162425297.taobao.com,母婴,4.82,127,162425297,田和小坏,1077,4.84,//rate.taobao.com/user-rate-UvCcLvCI4vFNuMWTT.htm,田和小坏童装小铺,,99.48%
4.69,//shop108944469.taobao.com,母婴,4.67,267,108944469,大眼睛布鲁,39,4.72,//rate.taobao.com/user-rate-UvFkuOFNuMGgYvWTT.htm,布鲁童装,,96.40%
4.78,//shop100551214.taobao.com,母婴,4.67,162,100551214,下一站幸福zwt,374,4.79,//rate.taobao.com/user-rate-UvFNbOmHLMGcbvQTT.htm,卡当童装,,99.18%
4.88,//shop110377905.taobao.com,母婴,4.83,234,110377905,fujianfen123,57,4.88,//rate.taobao.com/user-rate-UvCx0OFgLvGg4.htm,仪仪家的童装小铺,,99.26%
4.84,//shop72792803.taobao.com,服饰鞋包,4.76,2988,72792803,广东名镇,203,4.83,//rate.taobao.com/user-rate-UOmcGMCxuvCNL.htm,休闲季 个性港风,,98.60%
4.72,//shop67626275.taobao.com,母婴,4.67,125,67626275,ai你值得拥有,802,4.73,//rate.taobao.com/user-rate-UMCcLMFIGMCQL.htm,懒洋洋的童装小店,,95.57%
