服务态度,店铺链接,类型,描述相符,店铺销量,店铺id,卖家昵称,店铺宝贝数量,物流速度,用户评分链接,店铺名称,店铺区域,好评率
4.88,//shop58644244.taobao.com,服饰鞋包,4.83,8,58644244,alonghewen,12,4.88,//rate.taobao.com/user-rate-UvGQSvmQbMFHT.htm,幻影精品女装,广东 东莞,98.04%
4.08,//shop102374269.taobao.com,服饰鞋包,3.83,8,102374269,tb5585911_2013,48,4.33,//rate.taobao.com/user-rate-UvF84MCkuMCguOQTT.htm,优酷街,,96.01%
4.75,//shop111261528.taobao.com,服饰鞋包,4.63,8,111261528,lxq423134587,131,4.72,//rate.taobao.com/user-rate-UMGvuMmguvFHG.htm,吉吉潮衣舍,广东 广州,93.79%
4.84,//shop60382980.taobao.com,服饰鞋包,4.82,8,60382980,梦的开始008,186,4.87,//rate.taobao.com/user-rate-UvGxbvGxyvCv4.htm,嗳尚美衣舍,,97.53%
5,//shop35034459.taobao.com,服饰鞋包,4.96,8,35034459,时尚好礼品,99,5,//rate.taobao.com/user-rate-UMGxGvGILvGHT.htm,纳婷曼丽,广东 肇庆,96.10%
4.96,//shop36030695.taobao.com,服饰鞋包,4.94,8,36030695,jianwene,16,4.94,//rate.taobao.com/user-rate-UMmxbMG80MmvT.htm,薇蓝服饰,广东 东莞,99.54%
4.89,//shop119207377.taobao.com,服饰鞋包,4.86,8,119207377,coco淘气公主服饰,164,4.88,//rate.taobao.com/user-rate-UvCQSvFvSvC8YONTT.htm,百分之百漂亮女人服饰,,98.37%
4.84,//shop113556535.taobao.com,服饰鞋包,4.78,8,113556535,亲爱的林体体,43,4.84,//rate.taobao.com/user-rate-UvCHuOm8SMCcSMQTT.htm,S M L XL,,99.10%
4.98,//shop105895432.taobao.com,服饰鞋包,4.97,8,105895432,精品更衣柜,46,5,//rate.taobao.com/user-rate-UvFc4vmQYOFQuMWTT.htm,明宇皮衣,,99.13%
4.9,//shop104621249.taobao.com,服饰鞋包,4.85,8,104621249,流行视窗精品女装,10,4.88,//rate.taobao.com/user-rate-UvFcYOmHyvmcSMNTT.htm,流行视窗精品女装,,97.52%
3.5,//shop430975166.taobao.com,服饰鞋包,4.5,0,430975166,庄晓俐0614,74,3.5,//rate.taobao.com/user-rate-UvCILvCcYvmc0vgTT.htm,依之雅恋女装,,100.00%
4.33,//shop110371432.taobao.com,服饰鞋包,4.33,0,110371432,风云中云,15,4.33,//rate.taobao.com/user-rate-UvGxWvGxYOFIu.htm,小C家靓装,,75.00%
0,//shop463524251.taobao.com,,0,0,463524251,洛丽塔的绿阳光,65,0,//rate.taobao.com/user-rate-UvCcSMmQuvFgS.htm,汇嘉时尚服饰,广西 钦州,0.00%
4.86,//shop72902695.taobao.com,服饰鞋包,4.85,5,72902695,三九谁66,32,4.89,//rate.taobao.com/user-rate-UOm8bOF84MCc4.htm,克勒依品牌服装,,98.72%
4.83,//shop70963540.taobao.com,服饰鞋包,4.74,5,70963540,金歌诗蒂服饰,100,4.68,//rate.taobao.com/user-rate-UOmQbvCQSOmxb.htm,嗳啥优 爱的就是你,,98.04%
4.9,//shop116388124.taobao.com,服饰鞋包,4.86,5,116388124,虚像天空,90,4.87,//rate.taobao.com/user-rate-UMCguvFgGvGvY.htm,红瑞小铺,,98.21%
5,//shop33707391.taobao.com,服饰鞋包,5,5,33707391,fuzhuang88,40,5,//rate.taobao.com/user-rate-UvGkLMCk0OmcT.htm,韩版大码女装批发网店,浙江 宁波,96.61%
4.85,//shop101800392.taobao.com,游戏/话费,4.85,5,101800392,乐枫於骄,285,4.92,//rate.taobao.com/user-rate-UMGHLOm8YOm8Y.htm,QIANYI纤奕,,99.85%
4.89,//shop66694378.taobao.com,服饰鞋包,4.98,5,66694378,feng凡扬,78,4.98,//rate.taobao.com/user-rate-UMCgLvFIWvmgb.htm,衣族女王,,99.66%
4.85,//shop59920934.taobao.com,服饰鞋包,4.73,5,59920934,福祥集团,95,4.88,//rate.taobao.com/user-rate-UvGQ4MF8WvmgL.htm,福祥网店 精品女装馆,浙江 杭州,99.87%
4.9,//shop114747762.taobao.com,服饰鞋包,4.89,5,114747762,章章爱周周,114,4.88,//rate.taobao.com/user-rate-UvCvWvFgLMCk0vgTT.htm,潮流女装106,,99.45%
4.64,//shop73423909.taobao.com,服饰鞋包,4.59,5,73423909,hczaigz,1,4.56,//rate.taobao.com/user-rate-UvFNGvmc4OFIbMQTT.htm,启非服饰商贸,,94.47%
4.89,//shop58332503.taobao.com,服饰鞋包,4.87,5,58332503,我是大海之神,23,4.88,//rate.taobao.com/user-rate-UvCNuOmgYvGHW.htm,美若初见 秋冬半身裙毛呢中裙长裙,,97.71%
4.56,//shop116347648.taobao.com,服饰鞋包,4.5,5,116347648,yuefan19951115,57,4.55,//rate.taobao.com/user-rate-UvCv0Om8SMmkLMNTT.htm,mm艾尚依,,96.14%
4.79,//shop130495878.taobao.com,服饰鞋包,4.54,5,130495878,嘻哈裤子乐,50,4.82,//rate.taobao.com/user-rate-UvCvyMGkbMmN4vgTT.htm,LY私人订制高端女装,,96.07%
4.67,//shop114893300.taobao.com,服饰鞋包,5,5,114893300,丈母娘去哪儿,96,4.67,//rate.taobao.com/user-rate-UvCIbOFkGvmcbMNTT.htm,大时代254 粤潮实拍店,,99.56%
5,//shop59375735.taobao.com,服饰鞋包,5,5,59375735,prettythings,41,5,//rate.taobao.com/user-rate-UvFkLvFcGOFvG.htm,OL EXPRESS,上海,99.25%
4.82,//shop558590653.taobao.com,服饰鞋包,4.82,5,558590653,章国华的,106,4.86,//rate.taobao.com/user-rate-UvCkuvmI0vCxbMWTT.htm,杉杉韩衣铺,,94.23%
0,//shop145152714.taobao.com,,0,5,145152714,流行坊i,42,0,//rate.taobao.com/user-rate-UvCcuMFNGMCHWvQTT.htm,淘衣坊000,浙江 宁波,96.43%
4.78,//shop110294653.taobao.com,服饰鞋包,4.74,2270,110294653,qiqibh6,18,4.76,//rate.taobao.com/user-rate-UMGNGvCIyvC80.htm,蘑菇小熊旗航店,,98.42%
4.71,//shop114047105.taobao.com,服饰鞋包,4.69,2969,114047105,tb552304609,27,4.68,//rate.taobao.com/user-rate-UvCILMmxWvCx0MNTT.htm,简美羽绒服棉衣批发,,98.08%
4.71,//shop73393758.taobao.com,服饰鞋包,4.68,1729,73393758,琪莉娅服饰,71,4.68,//rate.taobao.com/user-rate-UvFNyMmv4MFxWMNTT.htm,琪莉娅服饰店,广东 汕头,98.87%
4.91,//shop64132411.taobao.com,服饰鞋包,4.89,18,64132411,cff0108,10,4.93,//rate.taobao.com/user-rate-UMCQyvFvLOm8W.htm,唯美高端生活馆,,99.25%
4.78,//shop140907505.taobao.com,服饰鞋包,4.73,18,140907505,蓉蓉黎明,29,4.81,//rate.taobao.com/user-rate-UvCcWvmkWMCH4OQTT.htm,懒小姐 美丽定制,,97.47%
4.78,//shop140396418.taobao.com,服饰鞋包,4.71,18,140396418,天天i如意,50,4.78,//rate.taobao.com/user-rate-UvCxuMGIWOmHbMWTT.htm,物超所值服装店,,98.82%
5,//shop116826567.taobao.com,服饰鞋包,5,18,116826567,美丽天使168号,11,5,//rate.taobao.com/user-rate-UvCQ0MmcuvCcSvgTT.htm,伊尚美橱柜专售,,97.19%
4.95,//shop109207769.taobao.com,服饰鞋包,4.92,18,109207769,bn_jf,17,4.91,//rate.taobao.com/user-rate-UvFcWMmvbvmHyvQTT.htm,YO米素,,99.49%
4.56,//shop105887525.taobao.com,服饰鞋包,4.42,18,105887525,tb98321177,24,4.41,//rate.taobao.com/user-rate-UvFHYOmkLvCcuvQTT.htm,强强外贸女装批发店,,93.95%
4.74,//shop72801549.taobao.com,服饰鞋包,4.69,18,72801549,tb8581040_11,11,4.75,//rate.taobao.com/user-rate-UOmkLMmI4MCQG.htm,妙家裙装,浙江 温州,96.00%
4.21,//shop69811569.taobao.com,服饰鞋包,4.06,18,69811569,熊猫耶耶批发商铺,924,4.3,//rate.taobao.com/user-rate-UMGk4vGxSOmIW.htm,韩城绣衣纺,,95.69%
5,//shop109577273.taobao.com,服饰鞋包,5,18,109577273,纪毛毛86,100,5,//rate.taobao.com/user-rate-UMGgGvFNyMGH0.htm,声宇商城,,99.76%
4.99,//shop162308048.taobao.com,服饰鞋包,4.97,18,162308048,有范dsister,23,4.99,//rate.taobao.com/user-rate-UvCkYvmQLMFHGONTT.htm,有范针织女装,,100.00%
4.81,//shop110930673.taobao.com,服饰鞋包,4.72,18,110930673,gemengya女装精品,139,4.8,//rate.taobao.com/user-rate-UvCNSMmQuMmv4MQTT.htm,gemengya女装精品,,96.31%
4.84,//shop108848883.taobao.com,服饰鞋包,4.72,18,108848883,小小美妆铺66,47,4.83,//rate.taobao.com/user-rate-UvFkWMCQGMCH0MQTT.htm,小小美妆铺66,,97.80%
4.95,//shop73078702.taobao.com,服饰鞋包,4.76,18,73078702,ln19910511,144,4.76,//rate.taobao.com/user-rate-UMGIYOmcLvFHG.htm,娜娜家 MissW,,99.25%
4.99,//shop142491226.taobao.com,服饰鞋包,4.99,18,142491226,容梓若,41,4.97,//rate.taobao.com/user-rate-UMCkYMGc4OmxY.htm,楠梓,,100.00%
4.98,//shop71492027.taobao.com,服饰鞋包,4.93,18,71492027,黄小映88,10,4.98,//rate.taobao.com/user-rate-UMmxWvGgWvGkS.htm,小日央,,88.54%
4.98,//shop121529564.taobao.com,服饰鞋包,4.99,231,121529564,gbw2011,32,4.99,//rate.taobao.com/user-rate-UvC8yvC80OFHYvgTT.htm,佐丹奴特惠店,湖北 武汉,99.14%
4.77,//shop130090424.taobao.com,服饰鞋包,4.73,18,130090424,tb89412,40,4.94,//rate.taobao.com/user-rate-UvGc0vCvSvCIu.htm,琳溪小镇,,97.94%
4.74,//shop151873260.taobao.com,服饰鞋包,4.62,18,151873260,习惯左转0302,116,4.75,//rate.taobao.com/user-rate-UvCgbvm84Om8WMWTT.htm,精灵恋装,,91.44%
4.14,//shop145594729.taobao.com,服饰鞋包,3.77,18,145594729,xinyingniuniu,99,4.24,//rate.taobao.com/user-rate-UvCc4vFvLvGNSMQTT.htm,新颖妞妞女装小铺,,94.54%
4.8,//shop136870124.taobao.com,服饰鞋包,4.8,18,136870124,糯糯小肉丸,377,4.9,//rate.taobao.com/user-rate-UvCxuMFxyMCxbMQTT.htm,韩派欧美女装店,,96.74%
4.92,//shop149069899.taobao.com,服饰鞋包,4.98,18,149069899,天天好运气6868,98,4.94,//rate.taobao.com/user-rate-UvCQbMmIyMmcYONTT.htm,白领衣柜服饰,,99.49%
4.86,//shop71364278.taobao.com,母婴,4.84,84,71364278,miss杨teamo,47,4.86,//rate.taobao.com/user-rate-UMF84vm8WvFc0.htm,木木夏昔,河北 石家庄,98.96%
4.75,//shop61287340.taobao.com,母婴,4.73,227,61287340,cqm613,121,4.75,//rate.taobao.com/user-rate-UvGkYOFHLOFkW.htm,缘来饰你潮装,,97.03%
4.91,//shop110082101.taobao.com,母婴,4.9,257,110082101,吖吖舞蹈演出服饰,50,4.89,//rate.taobao.com/user-rate-UvCNbvCgyMmQ0vWTT.htm,舞蹈演出服厂家直销,,98.95%
4.74,//shop62236367.taobao.com,母婴,4.73,372,62236367,chouni,54,4.72,//rate.taobao.com/user-rate-UvGvWvFx4MFgT.htm,妈咪来了,河南 郑州,97.89%
4.86,//shop71550945.taobao.com,母婴,4.82,421,71550945,佳成衣品,130,4.85,//rate.taobao.com/user-rate-UOmcWOmvLOFQu.htm,艾贝莉莉,,98.43%
4.79,//shop142939718.taobao.com,母婴,4.81,35,142939718,songsong19887,73,4.8,//rate.taobao.com/user-rate-UOm8YMCgYvmk0.htm,皮皮母婴实体店,湖南 岳阳,99.71%
4.82,//shop108808683.taobao.com,服饰鞋包,4.78,260,108808683,炫酷拽服饰,68,4.82,//rate.taobao.com/user-rate-UvFk4vGcLvF8SMgTT.htm,夹克外套男人装,,98.19%
4.75,//shop63399014.taobao.com,母婴,4.71,901,63399014,liyaofei1132,23,4.73,//rate.taobao.com/user-rate-UMmv0OmcSMFHy.htm,贝贝依儿童装店,,98.36%
4.81,//shop102877117.taobao.com,母婴,4.71,75,102877117,美美的朵拉,166,4.77,//rate.taobao.com/user-rate-UvFxGMFxWOm8bMgTT.htm,子沐时光,,98.98%
4.89,//shop101851172.taobao.com,母婴,4.86,179,101851172,zhouyutingg,104,4.89,//rate.taobao.com/user-rate-UMFNbMFQuvFQu.htm,周周家童品,,99.61%
4.93,//shop111945548.taobao.com,母婴,4.92,158,111945548,菲3621503,34,4.91,//rate.taobao.com/user-rate-UvFkLOmxYOFIbMQTT.htm,SN诗诺童装店,浙江 湖州,99.31%
4.8,//shop107879612.taobao.com,服饰鞋包,4.74,400,107879612,吴羽风,59,4.79,//rate.taobao.com/user-rate-UvGcbMG8yvCkY.htm,臻炫休闲服饰,广东 广州,99.47%
4.81,//shop72562513.taobao.com,母婴,4.8,229,72562513,暖暖衣阁jyw,84,4.81,//rate.taobao.com/user-rate-UOm8LOFQYMmNb.htm,暖暖潮童店,,98.70%
4.91,//shop104074191.taobao.com,母婴,4.88,157,104074191,非鱼七七,60,4.9,//rate.taobao.com/user-rate-UMFHYOFcuvGIL.htm,淘非鱼有机彩棉品牌  高端定制,,99.39%
4.88,//shop71508543.taobao.com,母婴,4.87,784,71508543,songleihao111,13,4.89,//rate.taobao.com/user-rate-UvG8GMGQSOFQ4.htm,姗姗童品,,99.48%
4.95,//shop126081922.taobao.com,母婴,4.89,87,126081922,一鸣舞台摄影服饰,151,4.92,//rate.taobao.com/user-rate-UvC8uOFQyOFQSMNTT.htm,一鸣舞台摄影服饰,,99.36%
4.95,//shop141386501.taobao.com,母婴,4.95,161,141386501,大聪大慧121,75,4.94,//rate.taobao.com/user-rate-UvCcWOFgYOFvuvQTT.htm,舞衣阁表演服饰总店,,99.64%
4.9,//shop125474430.taobao.com,母婴,4.86,233,125474430,美好生活4175,84,4.88,//rate.taobao.com/user-rate-UvCvyvGNuvCQ4MNTT.htm,童心手工棉衣坊,,98.75%
4.94,//shop36618944.taobao.com,母婴,4.94,125,36618944,开心朵朵1126,131,4.9,//rate.taobao.com/user-rate-UMCH4vFHbvCIT.htm,小幸运工作室,湖北 武汉,99.69%
4.89,//shop105556830.taobao.com,母婴,4.84,76,105556830,奋小进,50,4.88,//rate.taobao.com/user-rate-UOm8GMCN0MCIG.htm,汀鹿亲子装官方店,,98.85%
4.97,//shop500994201.taobao.com,母婴,4.96,205,500994201,安婴宝妇幼用品,131,4.95,//rate.taobao.com/user-rate-UvGNWMFxYvFNGMNTT.htm,安婴宝母婴店,,99.63%
4.88,//shop115709165.taobao.com,母婴,4.82,141,115709165,songsilan7,223,4.86,//rate.taobao.com/user-rate-UvCvbMGQ4MGQWOQTT.htm,大米小屋童衣馆,,99.57%
4.91,//shop69360926.taobao.com,母婴,4.9,141,69360926,涛妈2010,150,4.9,//rate.taobao.com/user-rate-UMGcuOmcSMGIG.htm,涛家婴幼服饰店（主营婴蓓乐、婴时代、润邦、牧羊娃等婴儿服饰）,,99.28%
4.91,//shop35904618.taobao.com,母婴,4.89,231,35904618,窗口天空,167,4.9,//rate.taobao.com/user-rate-UvFNLOmxSMFH4.htm,小盆友外贸,福建 泉州,99.48%
4.76,//shop101362707.taobao.com,服饰鞋包,4.7,2673,101362707,琳琳_小店,41,4.76,//rate.taobao.com/user-rate-UvFNSMFgbMGHGMNTT.htm,琳琳小店一小琳定制女装店,广东 广州,98.34%
4.79,//shop105729241.taobao.com,服饰鞋包,4.74,3498,105729241,依丽秀show,26,4.79,//rate.taobao.com/user-rate-UvFcWMGvGvmcyMQTT.htm,依丽秀show,,99.09%
4.77,//shop136855398.taobao.com,服饰鞋包,4.72,2304,136855398,公主阁鞋城,168,4.75,//rate.taobao.com/user-rate-UvCxuMFvYMGgSMQTT.htm,维兮 韩国站,,99.03%
4.46,//shop119937380.taobao.com,服饰鞋包,4.33,2216,119937380,他和她的店铺,19,4.44,//rate.taobao.com/user-rate-UvCQSMF8bvmQYMNTT.htm,d[s119937380],,93.02%
4.73,//shop104783955.taobao.com,母婴,4.7,451,104783955,mnlssby,27,4.75,//rate.taobao.com/user-rate-UMCH4OmIYMCQT.htm,潮ing童衣橱,广东 佛山,97.23%
4.84,//shop494290954.taobao.com,母婴,4.87,79,494290954,隔壁家老王188,4438,4.84,//rate.taobao.com/user-rate-UvGN0vFH4MmQbvgTT.htm,u[3041184452],,97.67%
4.97,//shop105357957.taobao.com,母婴,4.93,48,105357957,程亚辉wing,77,4.99,//rate.taobao.com/user-rate-UvFcGvGxLMF8bMWTT.htm,衣缘阁摄影表演服饰,,97.25%
4.88,//shop100992648.taobao.com,母婴,4.86,213,100992648,lina0045,264,4.88,//rate.taobao.com/user-rate-UMGILMFNuvGxG.htm,angel外贸童品,,99.46%
4.91,//shop64091565.taobao.com,母婴,4.87,33,64091565,陈天欣宝贝,179,4.91,//rate.taobao.com/user-rate-UMFcGMCvLvmgT.htm,大豆小豆SOS童装店,广东 中山,99.88%
4.75,//shop155445259.taobao.com,母婴,4.69,507,155445259,敬业尚客,57,4.75,//rate.taobao.com/user-rate-UvCgLOmkyMFQSMgTT.htm,萌兔仔,,97.00%
4.9,//shop103981598.taobao.com,母婴,4.84,114,103981598,一念之间2316,112,4.94,//rate.taobao.com/user-rate-UvFNuMGNbvmxbMWTT.htm,佳瑶演出服,,98.75%
4.8,//shop103893868.taobao.com,母婴,4.77,308,103893868,zxc_135,58,4.8,//rate.taobao.com/user-rate-UvCIyOmx0MGHL.htm,幸福小聪娃厂家销售店铺,,97.70%
4.95,//shop156666561.taobao.com,服饰鞋包,4.94,13,156666561,饶桐桐rht,57,4.98,//rate.taobao.com/user-rate-UvCg4vGcbvGIuONTT.htm,饶菇凉,,96.88%
5,//shop128669864.taobao.com,服饰鞋包,4.93,13,128669864,myt18188,499,5,//rate.taobao.com/user-rate-UvCxyvmxYvmH0vWTT.htm,u[2620610143],,99.10%
4.7,//shop67010176.taobao.com,服饰鞋包,4.65,13,67010176,qq327708030,26,4.82,//rate.taobao.com/user-rate-UOmc4vCNyMGvT.htm,妃凡女装店,广东 东莞,95.35%
4.93,//shop142690155.taobao.com,服饰鞋包,5,13,142690155,公主衣柜123,11,4.96,//rate.taobao.com/user-rate-UvCcGMCg4MmNuvWTT.htm,公主衣柜123,,100.00%
5,//shop157174391.taobao.com,服饰鞋包,4.95,13,157174391,如果缘只到遇见q,40,5,//rate.taobao.com/user-rate-UvCcYvmHGvFQuvQTT.htm,艾琪hidyliu,,98.08%
5,//shop156204189.taobao.com,服饰鞋包,5,13,156204189,执念丶1116,97,5,//rate.taobao.com/user-rate-UvCxSvmILMGcGvWTT.htm,JUL 七月,,100.00%
4.83,//shop115991659.taobao.com,服饰鞋包,4.75,13,115991659,格格制衣铺,23,4.75,//rate.taobao.com/user-rate-UvCvLOmvyOmcuONTT.htm,Fashion达人定制,,98.72%
4.96,//shop116019633.taobao.com,服饰鞋包,4.96,13,116019633,小宗的小日子,6,4.96,//rate.taobao.com/user-rate-UvCI4OFQLOFgWvQTT.htm,小宗的小日子,,100.00%
5,//shop113280249.taobao.com,服饰鞋包,4.97,13,113280249,扬镇城,104,4.97,//rate.taobao.com/user-rate-UvCHYMmkuMFc0OQTT.htm,潮流女装服饰a,广东 广州,95.06%
4.85,//shop110445477.taobao.com,服饰鞋包,4.85,13,110445477,jerry_桀00,15,4.85,//rate.taobao.com/user-rate-UvCNuMm8SvmvWMWTT.htm,双十一特惠店,,93.94%
4.88,//shop151204348.taobao.com,服饰鞋包,4.88,13,151204348,浩腾是帅哥,10,4.88,//rate.taobao.com/user-rate-UvFNuMm8bMmxbMgTT.htm,醉美风格,,100.00%
5,//shop101323464.taobao.com,服饰鞋包,5,13,101323464,o时尚先锋0,36,5,//rate.taobao.com/user-rate-UMGvWMFHuMmIb.htm,②时尚潮流坊②,,100.00%
5,//shop421060175.taobao.com,服饰鞋包,5,13,421060175,丹文品牌童装,116,5,//rate.taobao.com/user-rate-UvCk4OF8bvCIyMgTT.htm,丹文韩版女装,,100.00%
4.62,//shop168953381.taobao.com,服饰鞋包,4.56,13,168953381,七色韩衣橱,37,4.62,//rate.taobao.com/user-rate-UvCkLvFk0vFNyvgTT.htm,d[s168953381],,96.15%
4.47,//shop531574588.taobao.com,服饰鞋包,4.24,13,531574588,一号蘑菇小店,20,4.29,//rate.taobao.com/user-rate-UvCkbMGkGvFxWMNTT.htm,一号蘑菇小店,,96.15%
4.55,//shop193416253.taobao.com,服饰鞋包,4.45,13,193416253,yunliya企业店,121,4.45,//rate.taobao.com/user-rate-UvCkbvFkWvmxLOQTT.htm,芸莉蕥企业店,,93.10%
5,//shop361394103.taobao.com,服饰鞋包,5,13,361394103,米欧风尚,21,5,//rate.taobao.com/user-rate-UvCkyMGxuvFvGOQTT.htm,米欧风尚,,100.00%
4.91,//shop130238482.taobao.com,服饰鞋包,4.91,13,130238482,王利平馨wangliping,34,5,//rate.taobao.com/user-rate-UvCvuOmNYvCgyvWTT.htm,馨宇衣橱,,100.00%
3.95,//shop159499628.taobao.com,服饰鞋包,4.09,13,159499628,zhanlina4,36,4.09,//rate.taobao.com/user-rate-UvFkYMCcYMG8YMgTT.htm,耍大牌衣柜,,83.33%
5,//shop157137451.taobao.com,服饰鞋包,5,13,157137451,月挂半天,83,5,//rate.taobao.com/user-rate-UvFHyMmxyOmNyvNTT.htm,女子好衣城,,100.00%
4.78,//shop103096438.taobao.com,服饰鞋包,4.81,8,103096438,以马内利衣橱,25,4.83,//rate.taobao.com/user-rate-UvFx0MFQ4OFcLvgTT.htm,靓丽可心服饰,,97.23%
4.67,//shop103563009.taobao.com,服饰鞋包,4.83,8,103563009,捷报小店,11,4.67,//rate.taobao.com/user-rate-UvFxGMm84MGHuvQTT.htm,青春音符MM专属,,95.19%
4.95,//shop101929728.taobao.com,服饰鞋包,4.9,8,101929728,薰衣草之2013,36,4.95,//rate.taobao.com/user-rate-UvFHYOmHGvGIYvNTT.htm,薰衣草的精品衣橱,,99.15%
4.76,//shop104755007.taobao.com,服饰鞋包,4.75,1545,104755007,q602035607,48,4.74,//rate.taobao.com/user-rate-UMGg4vmH4MGcu.htm,挚友针织衫爆款,广东 东莞,99.12%
4.68,//shop277875384.taobao.com,服饰鞋包,4.68,5,277875384,伟慧航欣一家,57,4.64,//rate.taobao.com/user-rate-UvC8SvGx4vFc0vWTT.htm,Miss 女人装,,97.73%
4.83,//shop100835397.taobao.com,服饰鞋包,4.72,8,100835397,qq1198073267,12,4.83,//rate.taobao.com/user-rate-UOFNGvF8GMCku.htm,乌克丽丽 潮品女装,广东 广州,97.97%
5,//shop105364375.taobao.com,服饰鞋包,4,5,105364375,米修米修童装店,78,5,//rate.taobao.com/user-rate-UvFcYvCvyMGNGvWTT.htm,米修米修服饰,广东 广州,98.21%
4.89,//shop108665372.taobao.com,服饰鞋包,4.87,1535,108665372,夏莫卡,123,4.89,//rate.taobao.com/user-rate-UvFkLvFgGOmNGONTT.htm,夏莫卡CHAMOKA,,99.25%
4.68,//shop103895816.taobao.com,服饰鞋包,4.53,5,103895816,qq103021168,17,4.68,//rate.taobao.com/user-rate-UvFNyMGgYOmNbvQTT.htm,LOVE 衣厨,广东 广州,100.00%
4.78,//shop110283127.taobao.com,服饰鞋包,4.64,8,110283127,小腾xiaoteng,46,4.89,//rate.taobao.com/user-rate-UOmguOFH4vCkL.htm,雅思阁服饰,,97.65%
4.22,//shop107032350.taobao.com,服饰鞋包,4.03,3007,107032350,锦衣卫250,370,4.26,//rate.taobao.com/user-rate-UvFgbvF8GMFHuONTT.htm,韩版服饰部落,,91.06%
4.97,//shop103130818.taobao.com,服饰鞋包,4.92,5,103130818,幸福来敲门614,60,4.97,//rate.taobao.com/user-rate-UOmgSvmHWMmNG.htm,SDARMOON羊绒精品,,100.00%
4.75,//shop71741168.taobao.com,服饰鞋包,4.77,8,71741168,费研9,21,4.67,//rate.taobao.com/user-rate-UMGk0MmgLvGvu.htm,欧韩时装衣柜,,95.35%
4.73,//shop107836868.taobao.com,服饰鞋包,4.43,8,107836868,sheng249030512,30,4.68,//rate.taobao.com/user-rate-UMGcLMmxWOFgS.htm,亭亭正品旗航店,,96.66%
4.75,//shop66265430.taobao.com,服饰鞋包,4.66,8,66265430,女人本色196,34,4.58,//rate.taobao.com/user-rate-UMCgGMFNuOmcW.htm,纤姿态,,97.67%
4.75,//shop63446692.taobao.com,服饰鞋包,4.67,8,63446692,lanbing1860,129,4.33,//rate.taobao.com/user-rate-UMF8WvCgyOm8W.htm,lans品依商城,,99.05%
4.78,//shop64869511.taobao.com,服饰鞋包,4.68,8,64869511,qfeng10000,211,4.75,//rate.taobao.com/user-rate-UMmNLMGH0vGvW.htm,美丽衣裳购物街,,97.91%
5,//shop150027408.taobao.com,服饰鞋包,4.95,5,150027408,感恩的心感谢有你20160306,31,5,//rate.taobao.com/user-rate-UvCgyMGHyMC8WMWTT.htm,心岚家淑女服饰,,100.00%
